8	3.381250
16	3.106250
24	1.293750
32	0.868750
40	0.493750
48	0.293750
56	-0.201416
64	-0.433350
72	-0.640869
80	-0.982666
88	-0.921631
96	-1.190190
104	-1.275630
112	-1.409910
120	-1.470950
128	-1.605220
136	-1.690670
144	-1.763920
152	-0.885010
160	-1.153560
168	-1.959230
176	-1.983640
184	-2.056880
192	-2.154540
200	-2.215580
208	-2.142330
216	-1.849370
224	-1.849370
232	-2.410890
240	-1.666260
248	-2.557370
256	-2.703860
264	-2.679440
272	-2.777100
280	-2.728270
288	-2.764890
296	-2.374270
304	-2.471920
312	-2.581790
320	-2.545170
328	-2.740480
336	-2.679440
344	-2.801510
352	-3.045650
368	-3.033450
376	-3.057860
384	-3.082280
400	-3.167720
408	-3.240970
416	-3.070070
424	-2.825930
432	-3.289790
448	-3.302000
456	-3.424070
464	-3.411870
472	-2.923580
504	-3.424070
520	-3.521730
544	-3.594970
552	-3.582760
584	-3.289790
600	-3.411870
616	-3.594970
624	-3.558350
632	-3.277590
640	-3.558350
648	-3.741460
656	-3.753660
688	-3.607180
696	-3.778080
704	-3.802490
712	-3.839110
720	-3.802490
728	-3.814700
752	-3.802490
760	-3.704830
776	-3.814700
792	-3.814700
800	-3.912350
808	-3.802490
816	-3.924560
832	-3.826900
840	-3.961180
864	-3.924560
872	-3.936770
888	-3.961180
896	-3.948970
904	-4.010010
936	-3.948970
944	-3.997800
960	-4.022220
976	-3.997800
984	-4.083250
992	-4.071040
1000	-4.022220
1008	-4.058840
1032	-4.071040
1040	-4.107670
1048	-2.508540
1056	-4.156490
1064	-2.532960
1080	-2.740480
1088	-2.691650
1112	-4.144290
1120	-4.095460
1136	-2.764890
1144	-2.886960
1152	-4.107670
1160	-3.131100
1168	-2.728270
1176	-3.033450
1192	-3.131100
1200	-4.107670
1240	-3.326420
1256	-3.131100
1264	-3.106690
1280	-3.192140
1368	-4.205320
1464	-4.302980
